State,Year,Value
Maharashtra,1983-84,-71.0
Orissa,1983-84,403.9655172413793
Punjab,1983-84,-59.0
Rajasthan,1983-84,-45.0
Tamil Nadu,1983-84,-52.0
Uttar Pradesh,1983-84,106.0
West Bengal,1983-84,206.0
Arunachal Pradesh,1983-84,-180.20833333333334
Assam,1983-84,137.0
Himachal Pradesh,1983-84,-33.0
Jammu and Kashmir,1983-84,47.0
Manipur,1983-84,-24.0
Meghalaya,1983-84,-25.0
Mizoram,1983-84,-51.32
Nagaland,1983-84,3.0
Sikkim,1983-84,-7.0
Tripura,1983-84,-5.0
Uttarakhand,1983-84,41.1
NCT Delhi,1983-84,-2203.529411764706
Puducherry,1983-84,188.4
Andhra Pradesh,1984-85,169.0
Bihar,1984-85,-107.0
Chhattisgarh,1984-85,-804.7
Goa,1984-85,45.25
Gujarat,1984-85,-68.0
Haryana,1984-85,-30.0
Jharkhand,1984-85,552.7777777777778
Karnataka,1984-85,144.0
Kerala,1984-85,14.0
Madhya Pradesh,1984-85,-79.0
Maharashtra,1984-85,212.0
Orissa,1984-85,74.0
Punjab,1984-85,9.0
Rajasthan,1984-85,76.0
Tamil Nadu,1984-85,-17.0
Uttar Pradesh,1984-85,147.0
West Bengal,1984-85,372.0
Arunachal Pradesh,1984-85,-180.20833333333334
Assam,1984-85,136.0
Himachal Pradesh,1984-85,-38.0
Jammu and Kashmir,1984-85,71.0
Manipur,1984-85,-38.0
Meghalaya,1984-85,-31.0
Mizoram,1984-85,-51.32
Nagaland,1984-85,-38.0
Sikkim,1984-85,-19.0
Tripura,1984-85,-37.0
Uttarakhand,1984-85,41.1
NCT Delhi,1984-85,-2203.529411764706
Puducherry,1984-85,188.4
Andhra Pradesh,1985-86,7.0
Bihar,1985-86,-298.0
Chhattisgarh,1985-86,-804.7
Goa,1985-86,45.25
Gujarat,1985-86,70.0
Haryana,1985-86,-106.0
Jharkhand,1985-86,552.7777777777778
Karnataka,1985-86,85.0
Kerala,1985-86,74.0
Madhya Pradesh,1985-86,-70.0
Maharashtra,1985-86,317.0
Orissa,1985-86,60.0
Punjab,1985-86,-7.0
Rajasthan,1985-86,2.0
Tamil Nadu,1985-86,-189.0
Uttar Pradesh,1985-86,-175.0
West Bengal,1985-86,-83.0
Arunachal Pradesh,1985-86,-180.20833333333334
Assam,1985-86,6.0
Himachal Pradesh,1985-86,-108.0
Jammu and Kashmir,1985-86,-7.0
Manipur,1985-86,-70.0
Meghalaya,1985-86,-48.0
Mizoram,1985-86,2.0
Nagaland,1985-86,-61.0
Sikkim,1985-86,-14.0
Tripura,1985-86,-41.0
Uttarakhand,1985-86,41.1
NCT Delhi,1985-86,-2203.529411764706
Puducherry,1985-86,188.4
Andhra Pradesh,1986-87,189.0
Bihar,1986-87,-346.0
Chhattisgarh,1986-87,-804.7
Goa,1986-87,1.0
Gujarat,1986-87,309.0
Haryana,1986-87,-163.0
Jharkhand,1986-87,552.7777777777778
Karnataka,1986-87,-79.0
Kerala,1986-87,152.0
Madhya Pradesh,1986-87,-35.0
Maharashtra,1986-87,1.0
Orissa,1986-87,20.0
Punjab,1986-87,-90.0
Rajasthan,1986-87,60.0
Tamil Nadu,1986-87,-103.0
Uttar Pradesh,1986-87,177.0
West Bengal,1986-87,188.0
Arunachal Pradesh,1986-87,-39.0
Assam,1986-87,-61.0
Himachal Pradesh,1986-87,-70.0
Jammu and Kashmir,1986-87,-42.0
Manipur,1986-87,-50.0
Meghalaya,1986-87,-58.0
Mizoram,1986-87,-22.0
Nagaland,1986-87,-34.0
Sikkim,1986-87,-32.0
Tripura,1986-87,-42.0
Uttarakhand,1986-87,41.1
NCT Delhi,1986-87,-2203.529411764706
Puducherry,1986-87,188.4
Andhra Pradesh,1987-88,-37.0
Bihar,1987-88,-190.0
Chhattisgarh,1987-88,-804.7
Goa,1987-88,7.0
Gujarat,1987-88,286.0
Haryana,1987-88,-17.0
Jharkhand,1987-88,552.7777777777778
Karnataka,1987-88,110.0
Kerala,1987-88,195.0
Madhya Pradesh,1987-88,59.0
Maharashtra,1987-88,-74.0
Orissa,1987-88,75.0
Punjab,1987-88,229.0
Rajasthan,1987-88,356.0
Tamil Nadu,1987-88,283.0
Uttar Pradesh,1987-88,-252.0
West Bengal,1987-88,115.0
Arunachal Pradesh,1987-88,-50.0
Assam,1987-88,84.0
Himachal Pradesh,1987-88,-41.0
Jammu and Kashmir,1987-88,107.0
Manipur,1987-88,-72.0
Meghalaya,1987-88,-66.0
Mizoram,1987-88,52.0
Nagaland,1987-88,-23.0
Sikkim,1987-88,-28.0
Tripura,1987-88,-20.0
Uttarakhand,1987-88,41.1
NCT Delhi,1987-88,-2203.529411764706
Puducherry,1987-88,188.4
Andhra Pradesh,1988-89,-33.0
Bihar,1988-89,-278.0
Chhattisgarh,1988-89,-804.7
Goa,1988-89,-12.0
Gujarat,1988-89,127.0
Haryana,1988-89,2.0
Jharkhand,1988-89,552.7777777777778
Karnataka,1988-89,39.0
Kerala,1988-89,164.0
Madhya Pradesh,1988-89,146.0
Maharashtra,1988-89,241.0
Orissa,1988-89,108.0
Punjab,1988-89,244.0
Rajasthan,1988-89,219.0
Tamil Nadu,1988-89,274.0
Uttar Pradesh,1988-89,605.0
West Bengal,1988-89,137.0
Arunachal Pradesh,1988-89,-93.0
Assam,1988-89,62.0
Himachal Pradesh,1988-89,70.0
Jammu and Kashmir,1988-89,64.0
Manipur,1988-89,-65.0
Meghalaya,1988-89,-78.0
Mizoram,1988-89,-43.0
Nagaland,1988-89,-41.0
Sikkim,1988-89,-36.0
Tripura,1988-89,-15.0
Uttarakhand,1988-89,41.1
NCT Delhi,1988-89,-2203.529411764706
Puducherry,1988-89,188.4
Andhra Pradesh,1989-90,238.0
Bihar,1989-90,34.0
Chhattisgarh,1989-90,-804.7
Goa,1989-90,11.0
Gujarat,1989-90,126.0
Haryana,1989-90,95.0
Jharkhand,1989-90,552.7777777777778
Karnataka,1989-90,147.0
Kerala,1989-90,250.0
Madhya Pradesh,1989-90,-98.0
Maharashtra,1989-90,374.0
Orissa,1989-90,105.0
Punjab,1989-90,221.0
Rajasthan,1989-90,30.0
Tamil Nadu,1989-90,479.0
Uttar Pradesh,1989-90,1031.0
West Bengal,1989-90,477.0
Arunachal Pradesh,1989-90,-32.0
Assam,1989-90,137.0
Himachal Pradesh,1989-90,61.0
Jammu and Kashmir,1989-90,123.0
Manipur,1989-90,-33.0
Meghalaya,1989-90,-50.0
Mizoram,1989-90,-64.0
Nagaland,1989-90,46.0
Sikkim,1989-90,-19.0
Tripura,1989-90,-7.0
Uttarakhand,1989-90,41.1
NCT Delhi,1989-90,-2203.529411764706
Puducherry,1989-90,188.4
Andhra Pradesh,1990-91,158.0
Bihar,1990-91,566.0
Chhattisgarh,1990-91,-804.7
Goa,1990-91,-7.0
Gujarat,1990-91,703.0
Haryana,1990-91,20.0
Jharkhand,1990-91,552.7777777777778
Karnataka,1990-91,79.0
Kerala,1990-91,422.0
Madhya Pradesh,1990-91,201.0
Maharashtra,1990-91,55.0
Orissa,1990-91,20.0
Punjab,1990-91,544.0
Rajasthan,1990-91,-168.0
Tamil Nadu,1990-91,553.0
Uttar Pradesh,1990-91,1228.0
West Bengal,1990-91,1019.0
Arunachal Pradesh,1990-91,-100.0
Assam,1990-91,144.0
Himachal Pradesh,1990-91,95.0
Jammu and Kashmir,1990-91,91.0
Manipur,1990-91,-89.0
Meghalaya,1990-91,-42.0
Mizoram,1990-91,-157.0
Nagaland,1990-91,5.0
Sikkim,1990-91,-31.0
Tripura,1990-91,2.0
Uttarakhand,1990-91,41.1
NCT Delhi,1990-91,-2203.529411764706
Puducherry,1990-91,188.4
Andhra Pradesh,1991-92,170.0
Bihar,1991-92,885.0
Chhattisgarh,1991-92,-804.7
Goa,1991-92,10.0
Gujarat,1991-92,576.0
Haryana,1991-92,32.0
Jharkhand,1991-92,552.7777777777778
Karnataka,1991-92,179.0
Kerala,1991-92,364.0
Madhya Pradesh,1991-92,44.0
Maharashtra,1991-92,276.0
Orissa,1991-92,188.0
Punjab,1991-92,481.0
Rajasthan,1991-92,-49.0
Tamil Nadu,1991-92,1904.0
Uttar Pradesh,1991-92,725.0
West Bengal,1991-92,646.0
Arunachal Pradesh,1991-92,-158.0
Assam,1991-92,-270.0
Himachal Pradesh,1991-92,-10.0
Jammu and Kashmir,1991-92,-104.0
Manipur,1991-92,-73.0
Meghalaya,1991-92,-36.0
Mizoram,1991-92,-79.0
Nagaland,1991-92,-6.0
Sikkim,1991-92,-27.0
Tripura,1991-92,-16.0
Uttarakhand,1991-92,41.1
NCT Delhi,1991-92,-2203.529411764706
Puducherry,1991-92,188.4
Andhra Pradesh,1992-93,124.0
Bihar,1992-93,606.0
Chhattisgarh,1992-93,-804.7
Goa,1992-93,-9.0
Gujarat,1992-93,300.0
Haryana,1992-93,2.0
Jharkhand,1992-93,552.7777777777778
Karnataka,1992-93,170.0
Kerala,1992-93,337.0
Madhya Pradesh,1992-93,-285.0
Maharashtra,1992-93,729.0
Orissa,1992-93,136.0
Punjab,1992-93,636.0
Rajasthan,1992-93,110.0
Tamil Nadu,1992-93,1526.0
Uttar Pradesh,1992-93,1015.0
West Bengal,1992-93,437.0
Arunachal Pradesh,1992-93,-163.0
Assam,1992-93,-162.0
Himachal Pradesh,1992-93,93.0
Jammu and Kashmir,1992-93,-267.0
Manipur,1992-93,-82.0
Meghalaya,1992-93,-18.0
Mizoram,1992-93,-47.0
Nagaland,1992-93,13.0
Sikkim,1992-93,-30.0
Tripura,1992-93,-54.0
Uttarakhand,1992-93,41.1
NCT Delhi,1992-93,-2203.529411764706
Puducherry,1992-93,188.4
Andhra Pradesh,1993-94,-232.0
Bihar,1993-94,690.0
Chhattisgarh,1993-94,-804.7
Goa,1993-94,-33.0
Gujarat,1993-94,-96.0
Haryana,1993-94,-81.0
Jharkhand,1993-94,552.7777777777778
Karnataka,1993-94,-116.0
Kerala,1993-94,371.0
Madhya Pradesh,1993-94,448.0
Maharashtra,1993-94,122.0
Orissa,1993-94,274.0
Punjab,1993-94,767.0
Rajasthan,1993-94,301.0
Tamil Nadu,1993-94,692.0
Uttar Pradesh,1993-94,1149.0
West Bengal,1993-94,984.0
Arunachal Pradesh,1993-94,-148.0
Assam,1993-94,-416.0
Himachal Pradesh,1993-94,-114.0
Jammu and Kashmir,1993-94,-459.0
Manipur,1993-94,-141.0
Meghalaya,1993-94,-18.0
Mizoram,1993-94,-84.0
Nagaland,1993-94,47.0
Sikkim,1993-94,-36.0
Tripura,1993-94,-156.82758620689654
Uttarakhand,1993-94,41.1
NCT Delhi,1993-94,-59.0
Puducherry,1993-94,188.4
Andhra Pradesh,1994-95,728.0
Bihar,1994-95,933.0
Chhattisgarh,1994-95,-804.7
Goa,1994-95,-56.0
Gujarat,1994-95,-262.0
Haryana,1994-95,391.0
Jharkhand,1994-95,552.7777777777778
Karnataka,1994-95,296.0
Kerala,1994-95,400.0
Madhya Pradesh,1994-95,191.0
Maharashtra,1994-95,-277.0
Orissa,1994-95,460.0
Punjab,1994-95,742.0
Rajasthan,1994-95,425.0
Tamil Nadu,1994-95,416.0
Uttar Pradesh,1994-95,2003.0
West Bengal,1994-95,767.0
Arunachal Pradesh,1994-95,-167.0
Assam,1994-95,309.0
Himachal Pradesh,1994-95,308.0
Jammu and Kashmir,1994-95,-703.0
Manipur,1994-95,-84.0
Meghalaya,1994-95,-73.0
Mizoram,1994-95,-75.0
Nagaland,1994-95,91.0
Sikkim,1994-95,-20.0
Tripura,1994-95,-36.0
Uttarakhand,1994-95,41.1
NCT Delhi,1994-95,-550.0
Puducherry,1994-95,188.4
Andhra Pradesh,1995-96,739.0
Bihar,1995-96,1079.0
Chhattisgarh,1995-96,-804.7
Goa,1995-96,-33.0
Gujarat,1995-96,222.0
Haryana,1995-96,347.0
Jharkhand,1995-96,552.7777777777778
Karnataka,1995-96,-62.0
Kerala,1995-96,403.0
Madhya Pradesh,1995-96,477.0
Maharashtra,1995-96,609.0
Orissa,1995-96,807.0
Punjab,1995-96,450.0
Rajasthan,1995-96,702.0
Tamil Nadu,1995-96,311.0
Uttar Pradesh,1995-96,2341.0
West Bengal,1995-96,1250.0
Arunachal Pradesh,1995-96,-247.0
Assam,1995-96,200.0
Himachal Pradesh,1995-96,150.0
Jammu and Kashmir,1995-96,-741.0
Manipur,1995-96,-73.0
Meghalaya,1995-96,-104.0
Mizoram,1995-96,-62.0
Nagaland,1995-96,64.0
Sikkim,1995-96,-60.0
Tripura,1995-96,-151.0
Uttarakhand,1995-96,41.1
NCT Delhi,1995-96,-419.0
Puducherry,1995-96,188.4
Andhra Pradesh,1996-97,3199.0
Bihar,1996-97,216.0
Chhattisgarh,1996-97,-804.7
Goa,1996-97,-22.0
Gujarat,1996-97,591.0
Haryana,1996-97,719.0
Jharkhand,1996-97,552.7777777777778
Karnataka,1996-97,579.0
Kerala,1996-97,643.0
Madhya Pradesh,1996-97,1448.0
Maharashtra,1996-97,1591.0
Orissa,1996-97,831.0
Punjab,1996-97,1357.0
Rajasthan,1996-97,866.0
Tamil Nadu,1996-97,1104.0
Uttar Pradesh,1996-97,3179.0
West Bengal,1996-97,2135.0
Arunachal Pradesh,1996-97,-207.0
Assam,1996-97,-285.0
Himachal Pradesh,1996-97,155.0
Jammu and Kashmir,1996-97,-792.0
Manipur,1996-97,-100.0
Meghalaya,1996-97,-114.0
Mizoram,1996-97,-47.0
Nagaland,1996-97,-9.0
Sikkim,1996-97,-39.0
Tripura,1996-97,-122.0
Uttarakhand,1996-97,41.1
NCT Delhi,1996-97,-764.0
Puducherry,1996-97,188.4
Andhra Pradesh,1997-98,703.0
Bihar,1997-98,264.0
Chhattisgarh,1997-98,-804.7
Goa,1997-98,14.0
Gujarat,1997-98,1018.0
Haryana,1997-98,719.0
Jharkhand,1997-98,552.7777777777778
Karnataka,1997-98,277.0
Kerala,1997-98,1123.0
Madhya Pradesh,1997-98,469.0
Maharashtra,1997-98,2580.0
Orissa,1997-98,905.0
Punjab,1997-98,1484.0
Rajasthan,1997-98,582.0
Tamil Nadu,1997-98,1364.0
Uttar Pradesh,1997-98,4624.0
West Bengal,1997-98,2294.0
Arunachal Pradesh,1997-98,-172.0
Assam,1997-98,-287.0
Himachal Pradesh,1997-98,529.0
Jammu and Kashmir,1997-98,-808.0
Manipur,1997-98,-65.0
Meghalaya,1997-98,-12.0
Mizoram,1997-98,-60.0
Nagaland,1997-98,11.0
Sikkim,1997-98,-41.0
Tripura,1997-98,-22.0
Uttarakhand,1997-98,41.1
NCT Delhi,1997-98,-1159.0
Puducherry,1997-98,188.4
Andhra Pradesh,1998-99,2684.0
Bihar,1998-99,1351.0
Chhattisgarh,1998-99,-804.7
Goa,1998-99,141.0
Gujarat,1998-99,2863.0
Haryana,1998-99,1540.0
Jharkhand,1998-99,552.7777777777778
Karnataka,1998-99,1215.0
Kerala,1998-99,2030.0
Madhya Pradesh,1998-99,2872.0
Maharashtra,1998-99,3926.0
Orissa,1998-99,2265.0
Punjab,1998-99,2629.0
Rajasthan,1998-99,2996.0
Tamil Nadu,1998-99,3437.0
Uttar Pradesh,1998-99,8696.0
West Bengal,1998-99,4856.0
Arunachal Pradesh,1998-99,-177.0
Assam,1998-99,-90.0
Himachal Pradesh,1998-99,1022.0
Jammu and Kashmir,1998-99,400.0
Manipur,1998-99,-108.0
Meghalaya,1998-99,-17.0
Mizoram,1998-99,-44.0
Nagaland,1998-99,13.0
Sikkim,1998-99,55.0
Tripura,1998-99,-93.0
Uttarakhand,1998-99,41.1
NCT Delhi,1998-99,-820.0
Puducherry,1998-99,188.4
Andhra Pradesh,1999-00,1233.0
Bihar,1999-00,3550.0
Chhattisgarh,1999-00,-804.7
Goa,1999-00,209.0
Gujarat,1999-00,3617.0
Haryana,1999-00,1185.0
Jharkhand,1999-00,552.7777777777778
Karnataka,1999-00,2325.0
Kerala,1999-00,3624.0
Madhya Pradesh,1999-00,2932.0
Maharashtra,1999-00,4269.0
Orissa,1999-00,2574.0
Punjab,1999-00,2727.0
Rajasthan,1999-00,3640.0
Tamil Nadu,1999-00,4400.0
Uttar Pradesh,1999-00,7253.0
West Bengal,1999-00,9287.0
Arunachal Pradesh,1999-00,-199.0
Assam,1999-00,1005.0
Himachal Pradesh,1999-00,106.0
Jammu and Kashmir,1999-00,542.0
Manipur,1999-00,287.0
Meghalaya,1999-00,-16.0
Mizoram,1999-00,-59.0
Nagaland,1999-00,36.0
Sikkim,1999-00,-2.0
Tripura,1999-00,23.0
Uttarakhand,1999-00,41.1
NCT Delhi,1999-00,-751.0
Puducherry,1999-00,188.4
Andhra Pradesh,2000-01,3595.0
Bihar,2000-01,2961.0
Chhattisgarh,2000-01,-271.0
Goa,2000-01,226.0
Gujarat,2000-01,6302.0
Haryana,2000-01,608.0
Jharkhand,2000-01,552.7777777777778
Karnataka,2000-01,1862.0
Kerala,2000-01,3147.0
Madhya Pradesh,2000-01,1319.0
Maharashtra,2000-01,7834.0
Orissa,2000-01,1927.0
Punjab,2000-01,2336.0
Rajasthan,2000-01,2634.0
Tamil Nadu,2000-01,3436.0
Uttar Pradesh,2000-01,6289.0
West Bengal,2000-01,7581.0
Arunachal Pradesh,2000-01,-52.0
Assam,2000-01,780.0
Himachal Pradesh,2000-01,1331.0
Jammu and Kashmir,2000-01,1259.0
Manipur,2000-01,86.0
Meghalaya,2000-01,-53.0
Mizoram,2000-01,193.0
Nagaland,2000-01,-99.24137931034483
Sikkim,2000-01,-99.0
Tripura,2000-01,96.0
Uttarakhand,2000-01,-11.0
NCT Delhi,2000-01,-1748.0
Puducherry,2000-01,188.4
Andhra Pradesh,2001-02,2881.0
Bihar,2001-02,2342.0
Chhattisgarh,2001-02,538.0
Goa,2001-02,229.0
Gujarat,2001-02,6732.0
Haryana,2001-02,1056.0
Jharkhand,2001-02,-101.0
Karnataka,2001-02,3285.0
Kerala,2001-02,2606.0
Madhya Pradesh,2001-02,3168.0
Maharashtra,2001-02,8189.0
Orissa,2001-02,2830.0
Punjab,2001-02,3781.0
Rajasthan,2001-02,3796.0
Tamil Nadu,2001-02,2739.0
Uttar Pradesh,2001-02,6182.0
West Bengal,2001-02,8856.0
Arunachal Pradesh,2001-02,-28.0
Assam,2001-02,881.0
Himachal Pradesh,2001-02,861.0
Jammu and Kashmir,2001-02,-736.0
Manipur,2001-02,161.0
Meghalaya,2001-02,34.0
Mizoram,2001-02,260.0
Nagaland,2001-02,-45.0
Sikkim,2001-02,-143.0
Tripura,2001-02,-54.0
Uttarakhand,2001-02,100.0
NCT Delhi,2001-02,-1210.0
Puducherry,2001-02,188.4
Andhra Pradesh,2002-03,3054.0
Bihar,2002-03,2457.0
Chhattisgarh,2002-03,113.0
Goa,2002-03,167.0
Gujarat,2002-03,3565.0
Haryana,2002-03,685.0
Jharkhand,2002-03,331.0
Karnataka,2002-03,2646.0
Kerala,2002-03,4122.0
Madhya Pradesh,2002-03,1169.0
Maharashtra,2002-03,9371.0
Orissa,2002-03,1576.0
Punjab,2002-03,3754.0
Rajasthan,2002-03,3934.0
Tamil Nadu,2002-03,4851.0
Uttar Pradesh,2002-03,5117.0
West Bengal,2002-03,8635.0
Arunachal Pradesh,2002-03,-77.0
Assam,2002-03,319.0
Himachal Pradesh,2002-03,1482.0
Jammu and Kashmir,2002-03,-652.0
Manipur,2002-03,87.0
Meghalaya,2002-03,-84.0
Mizoram,2002-03,109.0
Nagaland,2002-03,107.0
Sikkim,2002-03,-198.0
Tripura,2002-03,81.0
Uttarakhand,2002-03,457.0
NCT Delhi,2002-03,-2068.0
Puducherry,2002-03,188.4
Andhra Pradesh,2003-04,2962.0
Bihar,2003-04,1107.0
Chhattisgarh,2003-04,641.0
Goa,2003-04,140.0
Gujarat,2003-04,3707.0
Haryana,2003-04,274.0
Jharkhand,2003-04,-142.0
Karnataka,2003-04,525.0
Kerala,2003-04,3680.0
Madhya Pradesh,2003-04,4476.0
Maharashtra,2003-04,8310.0
Orissa,2003-04,1421.0
Punjab,2003-04,3563.0
Rajasthan,2003-04,3424.0
Tamil Nadu,2003-04,1565.0
Uttar Pradesh,2003-04,18583.0
West Bengal,2003-04,9149.0
Arunachal Pradesh,2003-04,-184.0
Assam,2003-04,685.0
Himachal Pradesh,2003-04,1607.0
Jammu and Kashmir,2003-04,-1910.0
Manipur,2003-04,44.0
Meghalaya,2003-04,-85.0
Mizoram,2003-04,-83.0
Nagaland,2003-04,-547.0
Sikkim,2003-04,-160.0
Tripura,2003-04,-106.0
Uttarakhand,2003-04,761.0
NCT Delhi,2003-04,-2261.0
Puducherry,2003-04,188.4
Andhra Pradesh,2004-05,2558.0
Bihar,2004-05,-1076.0
Chhattisgarh,2004-05,-146.0
Goa,2004-05,123.0
Gujarat,2004-05,4037.0
Haryana,2004-05,258.0
Jharkhand,2004-05,1111.0
Karnataka,2004-05,-1638.0
Kerala,2004-05,3669.0
Madhya Pradesh,2004-05,-1717.0
Maharashtra,2004-05,10033.0
Orissa,2004-05,522.0
Punjab,2004-05,3391.0
Rajasthan,2004-05,2143.0
Tamil Nadu,2004-05,703.0
Uttar Pradesh,2004-05,6993.0
West Bengal,2004-05,8228.0
Arunachal Pradesh,2004-05,8.0
Assam,2004-05,292.0
Himachal Pradesh,2004-05,1158.0
Jammu and Kashmir,2004-05,-1577.0
Manipur,2004-05,-92.0
Meghalaya,2004-05,50.0
Mizoram,2004-05,-107.0
Nagaland,2004-05,-155.0
Sikkim,2004-05,-169.0
Tripura,2004-05,-394.0
Uttarakhand,2004-05,950.0
NCT Delhi,2004-05,-2735.0
Puducherry,2004-05,188.4
Andhra Pradesh,2005-06,64.0
Bihar,2005-06,-81.0
Chhattisgarh,2005-06,-1381.0
Goa,2005-06,22.0
Gujarat,2005-06,399.0
Haryana,2005-06,-1213.0
Jharkhand,2005-06,1553.0
Karnataka,2005-06,-2311.0
Kerala,2005-06,3129.0
Madhya Pradesh,2005-06,-33.0
Maharashtra,2005-06,3842.0
Orissa,2005-06,-481.0
Punjab,2005-06,1242.0
Rajasthan,2005-06,660.0
Tamil Nadu,2005-06,-1951.0
Uttar Pradesh,2005-06,1268.0
West Bengal,2005-06,7391.0
Arunachal Pradesh,2005-06,-182.0
Assam,2005-06,-1509.0
Himachal Pradesh,2005-06,-92.0
Jammu and Kashmir,2005-06,-1816.0
Manipur,2005-06,-404.0
Meghalaya,2005-06,-72.0
Mizoram,2005-06,-66.0
Nagaland,2005-06,-207.0
Sikkim,2005-06,-197.0
Tripura,2005-06,-633.0
Uttarakhand,2005-06,74.0
NCT Delhi,2005-06,-4328.0
Puducherry,2005-06,-7.0
Andhra Pradesh,2006-07,-2807.0
Bihar,2006-07,-2498.0
Chhattisgarh,2006-07,-2647.0
Goa,2006-07,-141.0
Gujarat,2006-07,-1770.0
Haryana,2006-07,-1590.0
Jharkhand,2006-07,1090.0
Karnataka,2006-07,-4152.0
Kerala,2006-07,2638.0
Madhya Pradesh,2006-07,-3332.0
Maharashtra,2006-07,-810.0
Orissa,2006-07,-2261.0
Punjab,2006-07,1749.0
Rajasthan,2006-07,-638.0
Tamil Nadu,2006-07,-2648.0
Uttar Pradesh,2006-07,-4901.0
West Bengal,2006-07,8333.0
Arunachal Pradesh,2006-07,-695.0
Assam,2006-07,-2210.0
Himachal Pradesh,2006-07,-191.0
Jammu and Kashmir,2006-07,-1914.0
Manipur,2006-07,-448.0
Meghalaya,2006-07,-235.0
Mizoram,2006-07,-252.0
Nagaland,2006-07,-550.0
Sikkim,2006-07,-229.0
Tripura,2006-07,-851.0
Uttarakhand,2006-07,-896.0
NCT Delhi,2006-07,-4438.0
Puducherry,2006-07,43.0
Andhra Pradesh,2007-08,-159.0
Bihar,2007-08,-4645.0
Chhattisgarh,2007-08,-3039.0
Goa,2007-08,-166.0
Gujarat,2007-08,-2150.0
Haryana,2007-08,-2224.0
Jharkhand,2007-08,1484.0
Karnataka,2007-08,-3776.0
Kerala,2007-08,3785.0
Madhya Pradesh,2007-08,-5088.0
Maharashtra,2007-08,-14803.0
Orissa,2007-08,-4244.0
Punjab,2007-08,3823.0
Rajasthan,2007-08,-1653.0
Tamil Nadu,2007-08,-4545.0
Uttar Pradesh,2007-08,-3449.0
West Bengal,2007-08,8147.0
Arunachal Pradesh,2007-08,-743.0
Assam,2007-08,-2581.0
Himachal Pradesh,2007-08,-850.0
